# Pali Buddhist Terms for Translation
# Total: 1603 terms
# Format: Pali Term | Usage Count | Sample Context

Tulākūṭasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1164
Turūbrahmasuttaṃ | 1 uses | Section Title: sn.1.6/Section 180
Tālapuṭasuttaṃ | 1 uses | Section Title: sn.4.8/Section 354
Tāyanasuttaṃ | 1 uses | Section Title: sn.1.2/Section 89
Tīhidhammehisuttaṃ | 1 uses | Section Title: sn.4.3/Section 283
Uccāsayanasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1152
Udakasuttaṃ | 1 uses | Section Title: sn.4.1/Section 103
Udakūpamāsuttaṃ | 1 uses | Section Title: an7.2/Section 15
Udayasuttaṃ | 1 uses | Section Title: sn.1.7/Section 198
Uddhambhāgiyasuttaṃ | 1 uses | Section Title: sn.5.2/Section 311
Uddhambhāgiyādisuttadasakaṃ | 1 uses | Section Title: sn.5.3/Section 461
Uddhumātakasuttaṃ | 1 uses | Section Title: sn.5.2/Section 242
Udāyisuttaṃ | 1 uses | Section Title: sn.5.2/Section 211
Udāyivaggo | 1 uses | Vagga Title: sn.5.2/Section 202
Uggahasuttaṃ | 1 uses | Section Title: an5.4/Section 33
Uggasuttaṃ | 1 uses | Section Title: an7.1/Section 7
Ujjhānasaññisuttaṃ | 1 uses | Section Title: sn.1.1/Section 35
Ukkacelasuttaṃ | 1 uses | Section Title: sn.5.3/Section 380
Ukkoṭanasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1165
Upacālāsuttaṃ | 1 uses | Section Title: sn.1.5/Section 168
Upajjhāyasuttaṃ | 1 uses | Section Title: an5.6/Section 56
Upanisasuttaṃ | 1 uses | Section Title: sn.2.1/Section 23
Upanāhīsuttaṃ | 1 uses | Section Title: sn.4.3/Section 285
Upanīyasuttaṃ | 1 uses | Section Title: sn.1.1/Section 3
Upasampādetabbasuttaṃ | 1 uses | Section Title: an5.26/Section 251
Upasenaāsīvisasuttaṃ | 1 uses | Section Title: sn.4.1/Section 69
Upassayasuttaṃ | 1 uses | Section Title: sn.2.5/Section 153
Upassaṭṭhasuttaṃ | 1 uses | Section Title: sn.4.1/Section 52
Upassutisuttaṃ | 1 uses | Section Title: sn.4.1/Section 113
Upatissasuttaṃ | 1 uses | Section Title: sn.2.10/Section 236
Upavānasuttaṃ | 1 uses | Section Title: sn.5.2/Section 189
Upavāṇasandiṭṭhikasuttaṃ | 1 uses | Section Title: sn.4.1/Section 70
Upavāṇasuttaṃ | 1 uses | Section Title: sn.2.1/Section 26
Upayantisuttaṃ | 1 uses | Section Title: sn.2.1/Section 69
Upaṭṭhitassatisuttaṃ | 1 uses | Section Title: sn.4.3/Section 302
Upaṭṭhānasuttaṃ | 1 uses | Section Title: sn.1.9/Section 222
Upekkhāsuttaṃ | 1 uses | Section Title: sn.5.2/Section 246
Uposathasuttaṃ | 1 uses | Section Title: an3.7/Section 71
Uppalavaṇṇāsuttaṃ | 1 uses | Section Title: sn.1.5/Section 166
Uppathasuttaṃ | 1 uses | Section Title: sn.1.1/Section 58
Uppaṭipāṭikasuttaṃ | 1 uses | Section Title: sn.5.4/Section 510
Uppādasuttaṃ | 1 uses | Section Title: sn.2.3/Section 120
Uppādāsuttaṃ | 1 uses | Section Title: an3.14/Section 137
Upādānapañhāsuttaṃ | 1 uses | Section Title: sn.4.4/Section 325
Upādānasuttaṃ | 1 uses | Section Title: sn.2.1/Section 52
Upādāniyadhammasuttaṃ | 1 uses | Section Title: sn.4.1/Section 123
Upādāniyasuttaṃ | 1 uses | Section Title: sn.4.1/Section 110
Upādāyasuttaṃ | 1 uses | Section Title: sn.4.1/Section 105
Upāsakavaggo | 1 uses | Vagga Title: sn.1.7/Section 197
Ussūrabhattasuttaṃ | 1 uses | Section Title: an5.23/Section 228
Usulomasuttaṃ | 1 uses | Section Title: sn.2.8/Section 208
Uttarasuttaṃ | 1 uses | Section Title: sn.1.2/Section 100
Uttiyasuttaṃ | 1 uses | Section Title: sn.5.3/Section 382
Uḍḍitasuttaṃ | 1 uses | Section Title: sn.1.1/Section 67
Vajirāsuttaṃ | 1 uses | Section Title: sn.1.5/Section 171
Vajirūpamasuttaṃ | 1 uses | Section Title: an3.3/Section 25
Vajjīsuttaṃ | 1 uses | Section Title: sn.4.1/Section 125
Vanaropasuttaṃ | 1 uses | Section Title: sn.1.1/Section 47
Vandanāsuttaṃ | 1 uses | Section Title: an3.15/Section 155
Vassakārasuttaṃ | 1 uses | Section Title: an7.3/Section 22
Vassasuttaṃ | 1 uses | Section Title: an5.20/Section 197
Vassaṃvutthasuttaṃ | 1 uses | Section Title: sn.5.11/Section 1048
Vatapadasuttaṃ | 1 uses | Section Title: sn.1.11/Section 257
Vatthasuttaṃ | 1 uses | Section Title: sn.5.2/Section 185
Vatthusuttaṃ | 1 uses | Section Title: sn.1.1/Section 54
Vaḍḍhīsuttaṃ | 1 uses | Section Title: sn.4.3/Section 313
Vaṅgīsasuttaṃ | 1 uses | Section Title: sn.1.8/Section 220
Vaṇijjāsuttaṃ | 1 uses | Section Title: an5.18/Section 177
Vedagūsuttaṃ | 1 uses | Section Title: an7.9/Section 90
Vedanānānattasuttaṃ | 1 uses | Section Title: sn.2.3/Section 88
Vedanāpañhāsuttaṃ | 1 uses | Section Title: sn.4.4/Section 320
Venāgapurasuttaṃ | 1 uses | Section Title: an3.7/Section 64
Vepacittisuttaṃ | 1 uses | Section Title: sn.1.11/Section 250
Vepullapabbatasuttaṃ | 1 uses | Section Title: sn.2.4/Section 143
Verahaccānisuttaṃ | 1 uses | Section Title: sn.4.1/Section 133
Verambhasuttaṃ | 1 uses | Section Title: sn.2.6/Section 165
Verasuttaṃ | 1 uses | Section Title: an5.18/Section 174
Verocanaasurindasuttaṃ | 1 uses | Section Title: sn.1.11/Section 254
Vessabhūsuttaṃ | 1 uses | Section Title: sn.2.1/Section 6
Vesālīsuttaṃ | 1 uses | Section Title: sn.4.1/Section 124
Veṇḍusuttaṃ | 1 uses | Section Title: sn.1.2/Section 93
Vicchiddakasuttaṃ | 1 uses | Section Title: sn.5.2/Section 241
Vidhāsuttaṃ | 1 uses | Section Title: sn.5.2/Section 222
Viggāhikakathāsuttaṃ | 1 uses | Section Title: sn.5.12/Section 1079
Vijayāsuttaṃ | 1 uses | Section Title: sn.1.5/Section 165
Vijjāsuttaṃ | 1 uses | Section Title: sn.5.12/Section 1088
Vikālabhojanasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1149
Vimuttāyatanasuttaṃ | 1 uses | Section Title: an5.3/Section 26
Vinibandhasuttaṃ | 1 uses | Section Title: an5.21/Section 206
Vinīlakasuttaṃ | 1 uses | Section Title: sn.5.2/Section 240
Vipassīsuttaṃ | 1 uses | Section Title: sn.2.1/Section 4
Vipattisampadāsuttaṃ | 1 uses | Section Title: an3.12/Section 118
Vipattisuttaṃ | 1 uses | Section Title: an7.3/Section 30
Vipulapaññāsuttaṃ | 1 uses | Section Title: sn.5.11/Section 1060
Visamasuttaṃ | 1 uses | Section Title: an3.15/Section 149
Visākhasuttaṃ | 1 uses | Section Title: sn.2.10/Section 241
Vitakkasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1077
Vittasuttaṃ | 1 uses | Section Title: sn.1.1/Section 73
Vitthatabalasuttaṃ | 1 uses | Section Title: an7.1/Section 4
Vitthatadhanasuttaṃ | 1 uses | Section Title: an7.1/Section 6
Vitthatasuttaṃ | 1 uses | Section Title: an5.2/Section 14
Vivekasuttaṃ | 1 uses | Section Title: sn.1.9/Section 221
Viññāṇañcāyatanapañhāsuttaṃ | 1 uses | Section Title: sn.4.6/Section 337
Vuddhisuttaṃ | 1 uses | Section Title: an3.14/Section 140
Vuṭṭhisuttaṃ | 1 uses | Section Title: sn.1.1/Section 74
Vācāsuttaṃ | 1 uses | Section Title: an5.20/Section 198
Vādatthikasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1110
Vālasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1115
Vāsudattasuttaṃ | 1 uses | Section Title: sn.1.2/Section 97
Vītarāgasuttaṃ | 1 uses | Section Title: an5.9/Section 82
Vīṇopamasuttaṃ | 1 uses | Section Title: sn.4.1/Section 246
Yajamānasuttaṃ | 1 uses | Section Title: sn.1.11/Section 262
Yamakavaggo | 1 uses | Vagga Title: sn.4.1/Section 13
Yathāsanthatikasuttaṃ | 1 uses | Section Title: an5.19/Section 187
Yavakalāpisuttaṃ | 1 uses | Section Title: sn.4.1/Section 248
Yaññasuttaṃ | 1 uses | Section Title: sn.1.3/Section 120
Yogakkhemisuttaṃ | 1 uses | Section Title: sn.4.1/Section 104
Yogakkhemivaggo | 1 uses | Vagga Title: sn.4.1/Section 104
Yonisomanasikārasuttaṃ | 1 uses | Section Title: sn.5.2/Section 217
Yāgusuttaṃ | 1 uses | Section Title: an5.21/Section 207
Ñātasuttaṃ | 1 uses | Section Title: an3.2/Section 11
Ñātikasuttaṃ | 1 uses | Section Title: sn.2.1/Section 45
Ñāṇavatthusuttaṃ | 1 uses | Section Title: sn.2.1/Section 33
Ādhipateyyasuttaṃ | 1 uses | Section Title: an3.4/Section 40
Ādiccasuttaṃ | 1 uses | Section Title: sn.5.2/Section 229
Ādittapariyāyasuttaṃ | 1 uses | Section Title: sn.4.1/Section 235
Ādittavaggo | 1 uses | Vagga Title: sn.1.1/Section 41
Ādiyasuttaṃ | 1 uses | Section Title: an5.5/Section 41
Āhāravaggo | 1 uses | Vagga Title: sn.2.1/Section 11
Āhārepaṭikūlasuttaṃ | 1 uses | Section Title: sn.5.2/Section 250
Ākiñcaññāyatanapañhāsuttaṃ | 1 uses | Section Title: sn.4.6/Section 338
Ākāsānañcāyatanapañhāsuttaṃ | 1 uses | Section Title: sn.4.6/Section 336
Āmakadhaññasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1154
Āmakamaṃsasuttaṃ | 1 uses | Section Title: sn.5.12/Section 1155
Āneñjasuttaṃ | 1 uses | Section Title: an3.12/Section 117
Ānāpānasuttaṃ | 1 uses | Section Title: sn.5.2/Section 247
Ānāpānavaggo | 1 uses | Vagga Title: sn.5.2/Section 238
Āpaṇasuttaṃ | 1 uses | Section Title: sn.5.4/Section 520
Āpāyikasuttaṃ | 1 uses | Section Title: an3.12/Section 114
Ārabhatisuttaṃ | 1 uses | Section Title: an5.15/Section 142
Āraddhavīriyasuttaṃ | 1 uses | Section Title: sn.4.3/Section 301
Āraññikasuttaṃ | 1 uses | Section Title: an5.19/Section 181
Āsavapahānasuttaṃ | 1 uses | Section Title: sn.4.1/Section 56
Āsavapañhāsuttaṃ | 1 uses | Section Title: sn.4.4/Section 321
Āsavasamugghātasuttaṃ | 1 uses | Section Title: sn.4.1/Section 57
Āsavasuttaṃ | 1 uses | Section Title: sn.5.3/Section 416
Āsaṃsasuttaṃ | 1 uses | Section Title: an3.2/Section 13
Āsīvisavaggo | 1 uses | Vagga Title: sn.4.1/Section 238
Āsīvisopamasuttaṃ | 1 uses | Section Title: sn.4.1/Section 238
Ātappakaraṇīyasuttaṃ | 1 uses | Section Title: an3.5/Section 50
Āvaraṇanīvaraṇasuttaṃ | 1 uses | Section Title: sn.5.2/Section 219
Āvaraṇasuttaṃ | 1 uses | Section Title: an5.6/Section 51
Āveṇikadukkhasuttaṃ | 1 uses | Section Title: sn.4.3/Section 282
Āvāsikasuttaṃ | 1 uses | Section Title: an5.24/Section 231
Āḷavakasuttaṃ | 1 uses | Section Title: sn.1.10/Section 246
Āḷavikāsuttaṃ | 1 uses | Section Title: sn.1.5/Section 162
Āṇisuttaṃ | 1 uses | Section Title: sn.2.9/Section 229
Ṭhāniyasuttaṃ | 1 uses | Section Title: sn.5.2/Section 204
